Reference,NumberOfShipsInvolved,ShipsInvolved,SOLASStatus,FlagStates,IncidentDateTime,TypeOfCasualty,Coordinates,Location,NumberOfInvestigationReports,NumberOfAnalyses,InitialEvent,SummaryOfEvents,ShipType1,Consequences1,GrossTonnage1,ClassificationSociety1,Deadweight1,Cargo1,CrewOnboard1,PassengersOnboard1,OthersOnboard1,DeadMissingCrew2,DeadMissingPassengers2,DeadMissingOthers3,SeriouslyInjuredCrew2,SeriouslyInjuredPassengers2,SeriouslyInjuredOthers2,InvestationReportDate,AnalysisDate
"C0000773","1","DELTA II (-)","DELTA II: Unknown/unspecified","VCT","1993-07-07 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001035","1","PERSADA UTAMA (-)","PERSADA UTAMA: Unknown/unspecified","HND","1993-07-05 00:00","Unspecified"," ","","0","0","","","Oil Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001034","1","TORO (-)","TORO: Unknown/unspecified","VCT","1993-07-02 00:00","Unspecified"," ","","0","0","","","Oil Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001033","1","ATON (-)","ATON: Unknown/unspecified","HND","1993-06-30 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001032","1","RYOSEI MARU (-)","RYOSEI MARU: Unknown/unspecified","JPN","1993-06-29 00:00","Unspecified"," ","","0","0","","","Oil Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001031","1","FAGUS (-)","FAGUS: Unknown/unspecified","PAN","1993-06-29 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001030","1","LIAN GANG (-)","LIAN GANG: Unknown/unspecified","SGP","1993-06-27 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001029","1","SHAKIR 3 (-)","SHAKIR 3: Unknown/unspecified","VCT","1993-06-27 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001028","1","BETULA (-)","BETULA: Unknown/unspecified","NOR","1993-06-25 00:00","Unspecified"," ","","0","0","","","Chemical Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001027","1","BALI SUN (-)","BALI SUN: Unknown/unspecified","CYP","1993-06-24 00:00","Unspecified"," ","","0","0","","","Oil Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001026","1","HAI HONG 3 (-)","HAI HONG 3: Unknown/unspecified","PAN","1993-06-20 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001025","1","WOO IL (-)","WOO IL: Unknown/unspecified","KOR","1993-06-19 00:00","Unspecified"," ","","0","0","","","Oil Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001024","1","PROTOKLITOS 4 (-)","PROTOKLITOS 4: Unknown/unspecified","CYP","1993-06-18 00:00","Unspecified"," ","","0","0","","","Bulk Dry / Oil Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001023","1","TALENT (-)","TALENT: Unknown/unspecified","PAN","1993-06-17 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001022","1","KOREA VENUS (-)","KOREA VENUS: Unknown/unspecified","PAN","1993-06-16 00:00","Unspecified"," ","","0","0","","","Oil Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001021","2","NICHIWA MARU (-), WINDWARD (-)","NICHIWA MARU: Unknown/unspecified, WINDWARD: Unknown/unspecified","JPN","1993-06-15 00:00","Unspecified"," ","","0","0","","","Other Ships Structures","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001020","1","CARA TIMUR TIGA (-)","CARA TIMUR TIGA: Unknown/unspecified","MYS","1993-06-13 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001019","1","PALMA (-)","PALMA: Unknown/unspecified","PER","1993-06-10 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001018","1","KAPITAN SAKHAROV (-)","KAPITAN SAKHAROV: Unknown/unspecified","RUS","1993-06-04 00:00","Unspecified"," ","","0","0","","","Container Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001017","1","BRITISH TRENT (-)","BRITISH TRENT: Unknown/unspecified","BMU","1993-06-03 00:00","Unspecified"," ","","0","0","","","Oil Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001015","1","LAGOSCHO (-)","LAGOSCHO: Unknown/unspecified","PAN","1993-06-02 00:00","Unspecified"," ","","0","0","","","Fish Catching Vessel","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001014","1","HAN DOO (-)","HAN DOO: Unknown/unspecified","KOR","1993-06-02 00:00","Unspecified"," ","","0","0","","","Fish Catching Vessel","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001013","1","COTY I (-)","COTY I: Unknown/unspecified","PAN","1993-06-01 00:00","Unspecified"," ","","0","0","","","Other Bulk Dry (cement, woodchips, urea and other specialized) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001012","2","GLORIA (-), NEDLLOYD ROCHESTER (-)","GLORIA: Unknown/unspecified, NEDLLOYD ROCHESTER: Unknown/unspecified","HND","1993-05-28 00:00","Unspecified"," ","","0","0","","","Oil Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001011","1","NAGOS (-)","NAGOS: Unknown/unspecified","PAN","1993-05-26 00:00","Unspecified"," ","","0","0","","","Bulk Dry (general, ore) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001010","1","HANG JUN 09 (-)","HANG JUN 09: Unknown/unspecified","CHN","1993-05-20 00:00","Unspecified"," ","","0","0","","","Dredger","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0007487","1","CROWN FOREST 72-68 (-)","CROWN FOREST 72-68: Unknown/unspecified","CAN","1993-05-15 00:00","Very serious"," ","Queen Charlotte Islands, British Columbia","1","0","Capsizing / listing","While crossing Skidegate Narrows, British Columbia, the ""Crown Forest 72-68"" listed to starboard until the ship capsized. The crew of two was in the wheel-house. The operator escaped from the wheel-house and climbed on the capsized hull. He was unable to find his companion after a search above and below water. The operator was rescued a short time later. The body of the missing crew member was later recovered from the wheel-house by a diver but resuscitation attempts were unsuccessful.","Freglass, general purpose, cargo landing craft","Loss of life","7.97","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2009-10-19",""
"C0007275","1","OPPAMA SPIRIT (-)","OPPAMA SPIRIT: Unknown/unspecified","BHS","1993-05-13 09:30","Serious"," ","Gove","1","0","Stranding / grounding","On 12 May 1993, the fully laden, 81,248 tonnes deadweight Bahamas flag tanker Oppama Spirit grounded at Gove, Northern Territory. The ship had been manoeuvring to go alongside the berth, when it experienced a total power loss as a result of the seawater cooling system becoming blocked. While under tow to the anchorage, the ship took a sheer and grounded forward. 
The ship was pulled clear by one of the tugs after less than one hour, and towed to the anchorage without further mishap. 
No damage was sustained by the ship and no oil pollution occurred as a result of the grounding. 
","Oil Tanker","","51810","Nippon Kaiji Kyokai (NKK)","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2009-05-08",""
"C0001009","1","SAMICK NORDIC (-)","SAMICK NORDIC: Unknown/unspecified","KOR","1993-05-13 00:00","Unspecified"," ","","0","0","","","Bulk Dry (general, ore) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001008","1","CLELIA (-)","CLELIA: Unknown/unspecified","PAN","1993-05-10 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001007","1","WESTERN GLORY (-)","WESTERN GLORY: Unknown/unspecified","VCT","1993-05-06 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0007493","1","BERLIN EXPRESS (IMO 8704183)","BERLIN EXPRESS: Unknown/unspecified","DEU","1993-05-02 00:00","Serious"," ","Port Phillip Bay","1","0","Stranding / grounding","The German flag, 35,303 gross tonnes container ship Berlin Express, while proceeding in auto-pilot steering mode through the dredged cut, in the South Channel, Port Phillip Bay, en route to Melbourne, took a rapid sheer to starboard, as a result of which the ship grounded adjacent to South Channel Pile beacon. 
Assisted by two tugs from the Port of Melbourne, the ship was successfully refloated 10 hours later, on the next high tide. 
The ship suffered no structural damage, and no pollution occurred as a result of the grounding. 
","Container Ship","Ship rendered unfit to proceed","35303","Germanischer Lloyd (GL)","","","17","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2009-10-22",""
"C0001006","2","GREEB LEAF (-), XIANG YANG HONG 16 (-)","GREEB LEAF: Unknown/unspecified, XIANG YANG HONG 16: Unknown/unspecified","CHN","1993-05-02 00:00","Unspecified"," ","","0","0","","","Research Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001005","2","APACHE (-), BIRTE WEHR (-)","APACHE: Unknown/unspecified, BIRTE WEHR: Unknown/unspecified","DEU","1993-05-01 00:00","Unspecified"," ","","0","0","","","Chemical Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001004","1","BAGHEERA (-)","BAGHEERA: Unknown/unspecified","MLT","1993-04-29 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001003","1","AMAZONAS (-)","AMAZONAS: Unknown/unspecified","BRA","1993-04-28 00:00","Unspecified"," ","","0","0","","","Oil Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0007259","1","MALINSKA (-)","MALINSKA: Unknown/unspecified","MLT","1993-04-25 18:20","Serious"," ","Off Groote Eylandt","1","0","Stranding / grounding","The Malinska, a Maltese flag bulk carrier of 34, 752 tonnes deadweight, loaded a full cargo of manganese ore at the Groote Eylandt loading terminal from 23 to 25 April 1993.

While sailing from the port, the ship, which should have cleared  via a narrow channel of deep water through a bank stretching southward from Connexion Island, grounded on Burley Shoal, 1.5 miles north of “the gap”. Initial attempts to refloat the ship were unsuccessful and 1100 tonnes of cargo had to be off-loaded before the ship was pulled off by tugs on 28 April 1993. 
","Bulk carrier","","23306","","35532","","22","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2009-04-30",""
"C0001002","1","BALTIK (-)","BALTIK: Unknown/unspecified","VCT","1993-04-23 00:00","Unspecified"," ","","0","1","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","","2005-05-23"
"C0001001","1","KURNIA DEWI (-)","KURNIA DEWI: Unknown/unspecified","PAN","1993-04-20 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001000","1","ATLAS (-)","ATLAS: Unknown/unspecified","PHL","1993-04-17 00:00","Unspecified"," ","","0","0","","","Bulk Dry (general, ore) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0000999","1","RIO RAPEL (-)","RIO RAPEL: Unknown/unspecified","HND","1993-04-13 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0000998","1","SAM BO NO.11 (-)","SAM BO NO.11: Unknown/unspecified","KOR","1993-04-12 00:00","Unspecified"," ","","0","0","","","Other Ships Structures","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0000996","1","VISHWA MOHINI (-)","VISHWA MOHINI: Unknown/unspecified","IND","1993-04-12 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0000995","1","SERREKUNDA NO.3 (-)","SERREKUNDA NO.3: Unknown/unspecified","PAN","1993-04-09 00:00","Unspecified"," ","","0","0","","","Fish Catching Vessel","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0000994","1","YUSHO NO.3 (-)","YUSHO NO.3: Unknown/unspecified","PAN","1993-04-08 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0000997","1","XIAN REN (-)","XIAN REN: Unknown/unspecified","VCT","1993-03-24 00:00","Unspecified"," ","","0","1","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","","2005-05-23"
"C0000993","1","SU RONG (-)","SU RONG: Unknown/unspecified","VCT","1993-03-21 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0007343","1","JU JU (-)","JU JU: Unknown/unspecified","CAN","1993-03-19 10:48","Very serious","514800N 1282400W","Strait of Queen, British Columbia","1","0","Sinking","Le 19 Mars 1993, le « Ju Ju » faisait route vers le détroit de Kildidt (Colombie-Britannique) pour s’y abriter d’un coup de vent sud-est. Le bateau a fait eau sous les ponts et a coulé peu de temps après. Deux des trois membres de l’équipage ont été repêchés, souffrant d’hypothermie. Le troisième a succombé à l’hypothermie et s’est noyé avant d’être recueilli.","Fish Catching Vessel","Loss of life","9","","","","3","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2009-06-15",""
"C0000992","1","SHIOKAZE (-)","SHIOKAZE: Unknown/unspecified","PAN","1993-03-19 00:00","Unspecified"," ","","0","0","","","Chemical Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
