Reference,NumberOfShipsInvolved,ShipsInvolved,SOLASStatus,FlagStates,IncidentDateTime,TypeOfCasualty,Coordinates,Location,NumberOfInvestigationReports,NumberOfAnalyses,InitialEvent,SummaryOfEvents,ShipType1,Consequences1,GrossTonnage1,ClassificationSociety1,Deadweight1,Cargo1,CrewOnboard1,PassengersOnboard1,OthersOnboard1,DeadMissingCrew2,DeadMissingPassengers2,DeadMissingOthers3,SeriouslyInjuredCrew2,SeriouslyInjuredPassengers2,SeriouslyInjuredOthers2,InvestationReportDate,AnalysisDate
"C0001405","1","DONG JIN HOPE (-)","DONG JIN HOPE: Unknown/unspecified","KOR","1996-09-10 23:05","Less serious","343136N 1300200E","Busan, Korea","0","0","Collision","M/V DONG JIN HOPE left Busan Korea at 18.00 on 10 September 1996 for Doku Ya Ma Japan with container 27EA and general cargo 17 tons. At 19.30, the boatswain and the sailer taken over duty then kept true course 126° speed 12.5its.
He found the vessel, NEPTUNE ALDEBARAN, with portbow 45° and distance 7 mile.
As the result of the failure of NEPTUNE ALDEBARAN to look out and to avoid the collision, the collision happened with DONG JIN HOPE bow and NEPTUNE ALDEBARRAN starboard side center. DONG JIN HOPE damaged her bow shell plate length 2M X height 1.5M and bulbous bow. 
The Japanese tug boat KOYO MARU towed her to the Busan Korea for repairing. ","General Cargo Ship","Ship remains fit to proceed","1074","Korean Register (KR)","1.975","","12","0","","0","0","0","0","0","0","",""
"C0001404","1","WAN LI DA (-)","WAN LI DA: Unknown/unspecified","CHN","1996-09-10 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001406","1","POPI (-)","POPI: Unknown/unspecified","GRC","1996-09-10 00:00","Unspecified"," ","","0","0","","","Bulk Dry (general, ore) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001403","1","BOUIRA (-)","BOUIRA: Unknown/unspecified","DZA","1996-09-05 00:00","Unspecified"," ","","0","1","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","","2005-05-23"
"C0001402","1","FLYING HORSE ZANZIBAR (-)","FLYING HORSE ZANZIBAR: Unknown/unspecified","VCT","1996-09-04 00:00","Unspecified"," ","","0","0","","","Passenger / Ro-Ro Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001401","1","TOKYO BAY (-)","TOKYO BAY: Unknown/unspecified","MLT","1996-09-02 00:00","Unspecified"," ","","0","0","","","Refrigerated Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001397","1","VOLGO-BALT 209 (-)","VOLGO-BALT 209: Unknown/unspecified","RUS","1996-09-01 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001400","1","YUKIKAZE NO.2 (-)","YUKIKAZE NO.2: Unknown/unspecified","JPN","1996-09-01 00:00","Unspecified"," ","","0","0","","","Other Ships Structures","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001399","1","FAIR LEADER (-)","FAIR LEADER: Unknown/unspecified","BLZ","1996-09-01 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001398","2","FRIO NARUTO (-), WEN HE (-)","FRIO NARUTO: Unknown/unspecified, WEN HE: Unknown/unspecified","PAN","1996-08-31 00:00","Unspecified"," ","","0","0","","","Refrigerated Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001396","1","SILVICULTURE (-)","SILVICULTURE: Unknown/unspecified","PAN","1996-08-30 00:00","Unspecified"," ","","0","0","","","Other Ships Structures","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0002410","1","HANSEATIC (IMO 9000168)","HANSEATIC: Unknown/unspecified","BHS","1996-08-29 00:00","Serious"," ","Simpson Strait","1","1","","","Passenger Ship","","8378","","","","","","","0","0","0","0","0","0","2009-09-16","2005-05-23"
"C0001395","1","UNICEB (-)","UNICEB: Unknown/unspecified","PAN","1996-08-29 00:00","Unspecified"," ","","0","0","","","Other Dry Cargo (livestock, barge, heavy cargo, etc.) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001394","1","HERCEG NOVI (-)","HERCEG NOVI: Unknown/unspecified","MLT","1996-08-18 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001393","1","RIVER ANDONI (-)","RIVER ANDONI: Unknown/unspecified","NGA","1996-08-18 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0007260","1","MATILDA BAY (IMO 7015913)","MATILDA BAY: Unknown/unspecified","HKG","1996-08-17 05:37","Very serious","372200S 1315000E","In the Great Australian Bight","1","0","Fatality aboard","On the morning of 17 August 1996, the 25,093 gross tonne Hong Kong flag container ship Matilda Bay was crossing the Great Australian Bight, on passage from Melbourne to Fremantle in Western Australia. At 08:00 hours, the ship was in the position 37°22 S, 131°50 E, approximately 240 nautical miles WSW of Kangaroo Island. At about 08:00 hours, the Second Engineer reported to the bridge that sunlight could be seen coming into the forecastle through the small “booby” hatch on the forecastle head. 
The Chief Officer, after leaving the bridge, made his way forward along the main deck to investigate, taking the Bosun and two Able Seamen (ABs) with him. He had not advised the Third Mate, now on watch on the bridge, nor anybody else, that he was going to the forecastle. He had no radio with him. The four men went onto the forecastle where they found the lid of the booby hatch had been torn off. Attempts to replace it proved fruitless, as it was distorted, so the Chief Officer sent the Bosun to get materials with which to improvise a hatch cover. 
Shortly after this, a green sea swept the forecastle, carrying one AB right over the top of the windlass and the other AB against the front of it. The Chief Officer was swept underneath the windlass. The AB who had been swept over the windlass, stunned, called out to the other two who did not reply. He, thinking they had been washed overboard, made his way off the forecastle and told the Bosun what had happened. The Bosun sent the duty AB to the bridge to inform the Officer of the Watch of a man overboard situation. 
The Officer of the Watch commenced a Williamson turn and sounded the “man overboard” alarm. Shortly before 09:00 hours, while the vessel had started searching for the men believed overboard, the other AB, recovering on the forecastle, found the Chief Officer under the windlass. Making his way aft he told the Bosun that the Chief Officer was still on the forecastle. The Chief Officer was stretchered aft to the ship’s hospital. He had suffered severe head and chest injuries and a broken leg. It was found later that the two ABs had not sustained serious injury. At 09:45 hours, the MRCC in Canberra was contacted asking for medical advice and for the nearest port for a medevac of all three. 
Those tending the Chief Officer were unable to stem the profuse bleeding from his head injuries. In spite of prolonged CPR and the administering of oxygen, all vital signs had disappeared by 13:30 hours and it was concluded that he had died at some time before that. The ship resumed its course to Fremantle where it arrived on the evening of 19 August 1996.

","container ship","Loss of life","25.093","","","","34","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2009-04-30",""
"C0001392","1","DUNIA (-)","DUNIA: Unknown/unspecified","HND","1996-08-17 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001391","1","VLM (-)","VLM: Unknown/unspecified","DEU","1996-08-16 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001390","1","AL HADI (-)","AL HADI: Unknown/unspecified","VCT","1996-08-16 00:00","Unspecified"," ","","0","0","","","Bulk Dry (general, ore) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001389","1","YUNG JUNG NO.1 (-)","YUNG JUNG NO.1: Unknown/unspecified","KOR","1996-08-15 00:00","Unspecified"," ","","0","0","","","Other Ships Structures","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001388","1","TARNLAND (-)","TARNLAND: Unknown/unspecified","SWE","1996-08-15 00:00","Unspecified"," ","","0","0","","","Other Liquids (non-flammable) Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001386","1","TENWA MARU (-)","TENWA MARU: Unknown/unspecified","PAN","1996-08-15 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001385","1","IMA EXCEL (-)","IMA EXCEL: Unknown/unspecified","PAN","1996-08-14 00:00","Unspecified"," ","","0","1","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","","2005-05-23"
"C0001384","1","RAINBOW MELODY (-)","RAINBOW MELODY: Unknown/unspecified","PAN","1996-08-11 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001383","1","CALIFORNIA HERMES (-)","CALIFORNIA HERMES: Unknown/unspecified","LBR","1996-08-10 00:00","Unspecified"," ","","0","0","","","Container Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001382","1","XIN TAI (-)","XIN TAI: Unknown/unspecified","CHN","1996-08-10 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001380","1","NIAGA 46 (-)","NIAGA 46: Unknown/unspecified","IDN","1996-08-09 00:47","Serious"," ","North West Point, Christmas Island","1","1","Stranding / grounding","At approximately 16:00 hours on 8 August 1996, the Indonesian cargo ship Niaga 46, arrived at Christmas Island, about 4.5 miles to the Northwest of Flying Fish Cove. The ship was due to berth at 06:00 hours the following morning to load 7,600 tonnes of rock phosphate. 
Christmas Island is “steep to” and ships do not anchor but drift while waiting to berth. Niaga 46 hove to in position with North West Point bearing 270 x 2.5 miles, to drift overnight. Sea watches were maintained and the engine was on ten minutes notice of readiness. The wind was blowing from a southerly direction at 17 knots and the anticipated current was west going at about 2 knots. 
By 21:32 hours, the ship had drifted west towards North West Point and the Third Mate decided to reposition the ship. At 23:23 hours, Niaga 46 was repositioned about 2.5 miles due east of North West Point. 
At midnight, the Second Mate had not arrived on the bridge so the Third Mate handed over the watch to the 12-4 apprentice and left the bridge at about 00:05 hours. The Second Mate arrived on the bridge at about 00:10 hours and switched on the starboard radar to check the ship’s position. The radar showed Niaga 46 as being close to the land east of North West Point. He rang the duty engineer and requested use of the engine. The engine was ready at 00:39 hours, however, before the Second Mate could manoeuvre clear of the land the ship grounded at 00:47 hours about 6 cables east of North West Point. 
At 06:05 hours, contact was made with the Harbour Master, Christmas Island, and he boarded the ship a little after 07:00 hours on 9 August. The Harbour Master took charge of the refloating operation and, after a number of unsuccessful attempts, the vessel was refloated at 23:00 hours on 9 August. 
The ship suffered extensive damage and was taken in tow to a repair port in Indonesia
","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2009-05-08","2005-05-23"
"C0001381","1","PRINCESS WAVE (-)","PRINCESS WAVE: Unknown/unspecified","PHL","1996-08-09 00:00","Unspecified"," ","","0","0","","","Bulk Dry (general, ore) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001379","1","SEA SPARKLE (IMO 8307208)","SEA SPARKLE: Unknown/unspecified","LBR","1996-08-04 16:31","Serious","342640N 1260150E","Korea","0","1","Collision","At 2329 on 3 August 1996, the SEA SPARKLE sailed from Inchon, Korea to Mokpo, Korea to discharge a cargo of logs. The voyage was uneventful until about 1134 on 4 August when the visibility was reduced because of mist and fog. The vessel began sounding the automatic fog signal, the bridge doors were opened and the navigation lights were lit. The steering was switched to manual and both radars were switched on and were operating properly. An ordinary seeman was also sent to the forecastle as a lookout.
At 1619, the visibility was further reduced and current in the area became confusing to interpret and thus the Master ordered half ahead and then slow ahead to keep headway. At approximately 1626, a contact was identified on the radar which was set at the 3-6 mile range. The contact was 30° on the starboard bow and was about 1.3 miles away. This was the first time the contact was noticed. The third Officer attempted to locate the vessel using the ARPA but the vessel was too small to be detected. Attempts were made, via radio, to contact the vessel in question; no answer was received. At approximately 1630 the lookout noticed a black shadow on the starboard bow and immadiately collided with the KOREX INCHON. 

The KOREX INCHON was capsized as a result of the collision and all 10 people onboard were rescued by the SEA SPARKLE. The SEA SPARKLE was surveyed for damages and was later allowed to off load its remaining cargo then proceed to Shanghai for repair. ","Bulk Dry (general, ore) Carrier","Ship remains fit to proceed","23.207","Nippon Kaiji Kyokai (NKK)","38.38","","29","0","","0","0","0","0","0","0","","2005-05-23"
"C0001378","1","KOREX INCHON (-)","KOREX INCHON: Unknown/unspecified","PAN","1996-08-04 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001377","1","KUM KANG HO (-)","KUM KANG HO: Unknown/unspecified","KOR","1996-08-02 03:35","Serious","011445N 1034625E","Singapore","0","0","Collision","M/V KUM KANG HO laden with sea sand left the offshore of Batam with 15 crewmembers and was en route to the Pasir Panjang Dumping area on a regular trip. M/V JOHAN II (unknow steel ship) was sailing to the Jong Fairway from West petroleum anchorage. 
The bow of M/V JOHAN II strucked the starboard bow of M/V KUM KANG HO. ","Other Bulk Dry (cement, woodchips, urea and other specialized) Carrier","Ship rendered unfit to proceed","","","","","","","","0","0","0","0","0","0","",""
"C0001376","1","REDUTA ORDONA (-)","REDUTA ORDONA: Unknown/unspecified","POL","1996-07-31 00:00","Unspecified"," ","","0","0","","","Bulk Dry (general, ore) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001375","1","VOLCAN DE TAMIA (-)","VOLCAN DE TAMIA: Unknown/unspecified","ESP","1996-07-31 00:00","Unspecified"," ","","0","1","","","Passenger / Ro-Ro Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","","2005-05-23"
"C0001374","1","LIDO (-)","LIDO: Unknown/unspecified","SGP","1996-07-30 00:00","Unspecified"," ","","0","0","","","Other Liquids (non-flammable) Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0007783","1","UNIVERSE EXPLORER (IMO 5050567)","UNIVERSE EXPLORER: Unknown/unspecified","PAN","1996-07-27 00:00","Very serious"," ","Near Juneau, Alaska","1","0","Fire or explosion","On Saturday 27 July 1996, approximately 3 hours  after leaving Juneau, Alaska, a fire broke out in the laundry room of the passenger ship Universe Explorer resulting in the deaths of 5 crew members from smoke inhalation. The fire was brought under control one hour and 15 minutes later and the ship returned to Auk bay anchorage under her own power.","Passenger ship","Loss of life","22.162","American Bureau of Shipping (ABS)","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2010-06-04",""
"C0001373","1","GAS LUCK (-)","GAS LUCK: Unknown/unspecified","PAN","1996-07-27 00:00","Unspecified"," ","","0","0","","","Liquefied Gas Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001372","1","ATLANTIC PRIDE (-)","ATLANTIC PRIDE: Unknown/unspecified","MLT","1996-07-25 00:00","Unspecified"," ","","0","0","","","Other Ships Structures","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001371","1","ROMASHKA (-)","ROMASHKA: Unknown/unspecified","HND","1996-07-23 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001370","1","AGIA OLGA (-)","AGIA OLGA: Unknown/unspecified","MLT","1996-07-23 00:00","Unspecified"," ","","0","0","","","Other Liquids (non-flammable) Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001369","1","SUNDANCE (-)","SUNDANCE: Unknown/unspecified","CYP","1996-07-23 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001368","1","STOLT HAWK (IMO 7533575)","STOLT HAWK: Unknown/unspecified","LBR","1996-07-22 03:45","Very serious","292230N 0944830W","Houston Ship Channel","0","1","Collision","On 22 July 1996, the STOLT HAWK was inbound on the Houston Ship channel when it encountered the tug LAURA HADEN in the vicinity of bouys 25 and 26. The vessels agreed to port a passage. Suddenly the LAURA HADEN turned directly into the path of the STOLT HAWK and at 0334 the vessels collided. Investigations would later reveal that the LAURA HADEN most probably suffered a steering casualty thus causing the rapid shift in course that placed her in front of the STOLT HAWK. The LAURA HADEN capsized and three of its crewmembers were killed and one was seriously injured. There was no reported of oil spill as a result of the collision. ","Chemical Tanker","Loss of life,Ship rendered unfit to proceed","21.043","DNV AS (DNV)","37.086","","37","","","0","0","3","0","0","1","","2005-05-23"
"C0001367","1","BAYKAL (-)","BAYKAL: Unknown/unspecified","RUS","1996-07-22 00:00","Unspecified"," ","","0","0","","","Research Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001784","1","AMERICAN MARINER (-)","AMERICAN MARINER: Unknown/unspecified","USA","1996-07-20 00:00","Unspecified"," ","","0","0","","","Bulk Dry (general, ore) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001783","1","ANNA V (-)","ANNA V: Unknown/unspecified","CYP","1996-07-19 00:00","Unspecified"," ","","0","0","","","Passenger / Ro-Ro Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001781","1","PEACOCK (IMO 8518819)","PEACOCK: Unknown/unspecified","PAN","1996-07-18 01:55","Serious"," ","Piper Reef, in the Great Barrier Reef","1","0","Grounding","The Panamanian flag refrigerated cargo ship Peacock, on a ballast passage from Singapore to New Plymouth, New Zealand, embarked a licensed pilot off Goods Island at 16:30 hours AEST on 17 July 1996 for the passage through the Torres Strait and the Inner Two Way Route of the Great Barrier Reef. 
At about 01:55 hours on 18 July 1996, the ship grounded on Piper Reef at full speed, in a position 100 metres eastward of the light beacon. Initial attempts to refloat the her by going astern on the engine were unsuccessful. 
Peacock remained stranded on Piper Reef until the late afternoon of 26 July 1996, when salvors successfully refloated the ship after having transferred some of the fuel oil bunkers to a barge. 
The ship’s hull was not breached and no pollution occurred. However, machinery tests showed that only one steering motor was fully functional, therefore Peacock was towed to Cairns for necessary repairs. 
","Refrigerated Cargo Ship","Ship rendered unfit to proceed","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2009-05-11",""
"C0001782","1","SEASPAN 240 (-)","SEASPAN 240: Unknown/unspecified","CAN","1996-07-17 00:00","Unspecified"," ","","0","0","","","Other Ships Structures","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001780","1","SYROS (-)","SYROS: Unknown/unspecified","MLT","1996-07-16 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001779","1","ARTEMIS I (-)","ARTEMIS I: Unknown/unspecified","PAN","1996-07-14 00:00","Unspecified"," ","","0","0","","","Passenger / Ro-Ro Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001778","1","LITSA (-)","LITSA: Unknown/unspecified","PAN","1996-07-13 00:00","Unspecified"," ","","0","0","","","Bulk Dry (general, ore) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001777","1","ARTEMISION (-)","ARTEMISION: Unknown/unspecified","PAN","1996-07-11 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001776","1","CSAV TOLTEN (-)","CSAV TOLTEN: Unknown/unspecified","CYP","1996-07-11 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0007302","2","BRONZE WING (-), RIVER EMBLEY (IMO 8018144)","BRONZE WING: Unknown/unspecified, RIVER EMBLEY: Unknown/unspecified","AUS","1996-07-10 01:35","Serious"," ","Off Cairns","1","0","Collision","The Australian bulk carrier River Embley sailed from Gladstone on the afternoon of 8 July 1996 on its regular voyage to Weipa to load bauxite. By 01:00 hours on 10 July, River Embley was approaching Little Fitzroy Light at a speed of 16 knots. At about 01:15 hours, three ships were seen north west of Little Fitzroy Light, on River Embley’s port bow, the closest and the only one liable to pass close to River Embley was at a distance of 8 miles. At about 01:19 hours, River Embley altered course from 344 to 320 on the track to Low Isles. 
At about 23:30 hours on the night of 9 July 1996, the fishing ship “Bronze Wing” sailed from Cairns for Gibson Reef, about 46 miles south-south- east of Cairns, to collect aquarium fish. The ship cleared Cairns fairway channel and set course for Cape Grafton. From a position about a mile off Cape Grafton and making good a speed of between 6 knots and 7 knots, the ship was to follow a predetermined track to a position between 1 mile and 1.6 miles off Little Fitzroy Lighthouse. At about 01:19 hours, the Deckhand on watch on board Bronze Wing saw a large ship on the starboard bow at 6 miles on the radar and confirmed the ship’s location by a visual sighting. 
The two ships collided at about 01:34 hours, with the starboard bow of the fishing ship coming into contact with the starboard side of River Embley’s hull, forward of mid length. Bronze Wing suffered significant damage, but River Embley’s paint work was only superficially scratched. Nobody suffered any significant injury and no pollution resulted. 
After the collision the two ships contacted each other by VHF Radio. When it was determined that Bronze Wing did not require assistance and would return to Cairns under her own power, River Embley resumed course for Weipa.
","BULK CARRIER","Ship remains fit to proceed","51035","","76358","","22","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2009-05-19",""
"C0001775","1","ASTRO BETA (-)","ASTRO BETA: Unknown/unspecified","GRC","1996-07-10 00:00","Unspecified"," ","","0","0","","","Other Ships Structures","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
