Reference,NumberOfShipsInvolved,ShipsInvolved,SOLASStatus,FlagStates,IncidentDateTime,TypeOfCasualty,Coordinates,Location,NumberOfInvestigationReports,NumberOfAnalyses,InitialEvent,SummaryOfEvents,ShipType1,Consequences1,GrossTonnage1,ClassificationSociety1,Deadweight1,Cargo1,CrewOnboard1,PassengersOnboard1,OthersOnboard1,DeadMissingCrew2,DeadMissingPassengers2,DeadMissingOthers3,SeriouslyInjuredCrew2,SeriouslyInjuredPassengers2,SeriouslyInjuredOthers2,InvestationReportDate,AnalysisDate
"C0000863","1","COSMAS A. (IMO 7353470)","COSMAS A.: Unknown/unspecified","MLT","1994-01-24 00:00","Unspecified"," ","","0","0","","","Oil Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0007269","1","OSCO STAR (IMO 8617017)","OSCO STAR: Unknown/unspecified","AUS","1994-01-19 14:20","Serious"," ","Port of Kwinana, West Australia","1","0","Structural damage","On 19 January 1994, the Australian flag tanker Osco Star was loading a cargo of petroleum products at No.2 Jetty of the BP Refinery at Kwinana, near Fremantle, West Australia.
At about 14:20 hours, aviation jet fuel (Avtur) was being loaded into No.5 port and starboard wing tanks and nearing, the required finishing, ullage in both tanks when the duty mate in the cargo control room shut No.5 port wing tank filling valve. This action put the full loading rate, of about 1200 m /hour, into No.5 starboard tank and, shortly afterwards, cargo overflowed onto the deck from the pressure/vacuum release valve on No.5 starboard cargo tank. 

Immediately, shore pumping was stopped, no.1 centre was opened as a ""crash tank"" and the manifold valves and all cargo tank filling valves were closed. 
When the clean up of the spilt oil was completed, soundings were taken of all cargo tanks. From these, it was established that the level in No.5 starboard tank was falling, while that in No.4 starboard was increasing - an indication that these two tanks were now common in some way. 
The cargo in Nos.4 and 5 starboard tanks was pumped to other tanks in the ship and the two tanks were then cleaned and gas-freed prior to being inspected. 

Inspection revealed that there was extensive damage to the structure between the two tanks caused by No.5 starboard tank having been hydraulically over-pressurised. The bulkhead had ruptured, leaving a hole of approximately 1 X 1.5 metres. Various other sections of the corrugated bulkhead were bulging, and a weld fracture was found in the aft bulkhead of No.5 starboard tank.
The ship was eventually allowed to load its original cargo and to proceed to Sydney and thence Geelong, for temporary repairs.
","Tanker","","22572","DNV AS (DNV)","","","20","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2009-05-07",""
"C0000862","1","UCKA (IMO 7710769)","UCKA: Unknown/unspecified","BHS","1994-01-19 00:00","Unspecified"," ","","0","1","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","","2005-05-23"
"C0000861","1","AMERICAN STAR (IMO 5014123)","AMERICAN STAR: Unknown/unspecified","PAN","1994-01-18 00:00","Unspecified"," ","","0","0","","","Passenger Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0000860","1","MARY ANNE NOLAND (-)","MARY ANNE NOLAND: Unknown/unspecified","USA","1994-01-16 00:00","Unspecified"," ","","0","0","","","Other Dry Cargo (livestock, barge, heavy cargo, etc.) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0000855","1","SWEETIE SANDRA (IMO 7385758)","SWEETIE SANDRA: Unknown/unspecified","PAN","1994-01-14 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0000854","1","HU JIU 101 (IMO 7396214)","HU JIU 101: Unknown/unspecified","CHN","1994-01-13 00:00","Unspecified"," ","","0","0","","","Towing / Pushing Tug","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0000859","1","RED STAR (IMO 7368231)","RED STAR: Unknown/unspecified","ITA","1994-01-05 00:00","Unspecified"," ","","0","0","","","Liquefied Gas Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0000858","2","DA QING 423 (IMO 3504435), SU HE (-)","DA QING 423: Unknown/unspecified, SU HE: Unknown/unspecified","CHN","1994-01-03 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0000857","1","MARIKA (IMO 7314101)","MARIKA: Unknown/unspecified","LBR","1994-01-01 00:00","Very serious","465230N 0333100W","North Atlantic Ocean","1","1","Sinking","The ore carrier Marika, loaded with 139,913 tons of pelletized iron ore out of Seven Islands, Quebec, Canada, Gulf of St.Lawrence, bound for The Netherlands, sank at about 14:00 hrs Saturday 1 January 1994, in position Latitude 46 degrees 52.3 minutes North, Longitude 33 degrees 31.0 minutes West. The crew of 36 is assumed to have perished.","Other Ships Structures","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2011-12-05","2005-05-23"
"C0000856","1","ARCTIC REEFER (IMO 7120809)","ARCTIC REEFER: Unknown/unspecified","CYP","1994-01-01 00:00","Unspecified"," ","","0","1","","","Refrigerated Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","","2005-05-23"
